PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
201899,31DEC18,01APR18,31MAR19,170,Cardiothoracic Surgery,1010,837,989,21,21,698,98,4301,3322,199,1206,2116,1
201899,31DEC18,01APR18,31MAR19,171,Paediatric Surgery,4189,3160,2417,1772,1594,3831,1300,15285,10775,1323,5109,5666,1
201899,31DEC18,01APR18,31MAR19,172,Cardiac Surgery,2715,2218,2705,10,9,1992,268,6234,4956,266,1586,3370,1
201899,31DEC18,01APR18,31MAR19,173,Thoracic Surgery,2142,1848,2078,64,59,1905,270,5153,4040,294,1204,2836,1
201899,31DEC18,01APR18,31MAR19,174,Cardiothoracic Transplantation,238,199,179,59,57,227,64,1783,1481,58,91,1390,1
201899,31DEC18,01APR18,31MAR19,180,Accident & Emergency (A&E),68708,14634,68526,182,175,66933,66679,17456,15046,1432,12204,2842,1
201899,31DEC18,01APR18,31MAR19,190,Anaesthetics,986,773,461,525,482,729,182,50251,41009,2102,14431,26578,1
201899,31DEC18,01APR18,31MAR19,191,Pain Management,13529,13025,349,13180,12706,13445,51,81969,55382,6959,16400,38981,1
201899,31DEC18,01APR18,31MAR19,192,Critical Care Medicine,3793,2082,3782,11,8,1182,1055,575,346,101,202,144,1
201899,31DEC18,01APR18,31MAR19,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",177,0,177,0,0,125,74,77,0,16,0,0,1
201899,31DEC18,01APR18,31MAR19,211,Paediatric Urology,1652,1479,509,1143,1064,1627,114,8185,5529,763,2004,3525,1
201899,31DEC18,01APR18,31MAR19,212,Paediatric Transplantation Surgery,5,1,5,0,0,5,0,6,6,0,0,6,1
201899,31DEC18,01APR18,31MAR19,213,Paediatric Gastrointestinal Surgery,12,11,11,1,1,12,3,7,3,2,2,1,1
201899,31DEC18,01APR18,31MAR19,214,Paediatric Trauma and Orthopaedics,1874,1620,1139,735,658,1775,493,32960,23784,2897,9475,14309,1
201899,31DEC18,01APR18,31MAR19,215,Paediatric Ear Nose and Throat,2595,2172,1067,1528,1387,2533,320,20145,13403,1889,5795,7608,1
201899,31DEC18,01APR18,31MAR19,216,Paediatric Ophthalmology,507,454,93,414,384,503,25,46657,31753,5468,8592,23161,1
201899,31DEC18,01APR18,31MAR19,217,Paediatric Maxillo-facial Surgery,329,294,133,196,178,324,82,2774,1881,271,657,1224,1
201899,31DEC18,01APR18,31MAR19,218,Paediatric Neurosurgery,627,496,476,151,135,499,135,2209,1680,168,390,1290,1
201899,31DEC18,01APR18,31MAR19,219,Paediatric Plastic Surgery,1525,1365,828,697,651,1499,570,8217,6674,619,2256,4418,1
201899,31DEC18,01APR18,31MAR19,220,Paediatric Burns Care,275,234,256,19,19,269,214,2262,2001,140,555,1446,1
201899,31DEC18,01APR18,31MAR19,221,Paediatric Cardiac Surgery,325,262,321,4,2,157,12,139,123,3,52,71,1
201899,31DEC18,01APR18,31MAR19,222,Paediatric Thoracic Surgery,24,19,18,6,4,19,1,86,70,1,14,56,1
201899,31DEC18,01APR18,31MAR19,223,Paediatric Epilepsy,72,40,38,34,17,62,11,3487,2555,342,469,2086,1
201899,31DEC18,01APR18,31MAR19,241,Paediatric Pain Management,4,4,0,4,4,4,0,334,231,13,59,172,1
201899,31DEC18,01APR18,31MAR19,242,Paediatric Intensive Care,838,634,837,1,1,404,226,89,84,5,3,81,1
201899,31DEC18,01APR18,31MAR19,251,Paediatric Gastroenterology,2250,1997,484,1766,1673,2171,130,10945,7155,891,1832,5323,1
201899,31DEC18,01APR18,31MAR19,252,Paediatric Endocrinology,868,750,122,746,667,855,22,8879,6543,804,1212,5331,1
201899,31DEC18,01APR18,31MAR19,253,Paediatric Clinical Haematology,2193,1812,566,1627,1546,2103,312,6652,5366,480,658,4708,1
201899,31DEC18,01APR18,31MAR19,254,Paediatric Audiological Medicine,19,13,4,15,11,19,2,6129,4268,693,1774,2494,1
201899,31DEC18,01APR18,31MAR19,255,Paediatric Clinical Immunology and Allergy,965,477,42,923,455,953,15,8515,5534,699,2156,3378,1
201899,31DEC18,01APR18,31MAR19,256,Paediatric Infectious Diseases,122,50,64,58,33,91,24,1151,922,95,263,659,1
201899,31DEC18,01APR18,31MAR19,257,Paediatric Dermatology,273,152,34,239,143,257,12,15330,10001,1504,3456,6534,1
201899,31DEC18,01APR18,31MAR19,258,Paediatric Respiratory Medicine,1841,1062,1406,435,368,1562,559,11863,8198,1117,2031,6167,1
201899,31DEC18,01APR18,31MAR19,259,Paediatric Nephrology,826,645,262,564,496,778,97,5492,4355,398,536,3819,1
201899,31DEC18,01APR18,31MAR19,260,Paediatric Medical Oncology,3120,2536,1025,2095,1968,3029,507,6151,5225,228,298,4927,1
201899,31DEC18,01APR18,31MAR19,261,Paediatric Metabolic Disease,222,163,93,129,118,212,36,1587,1239,98,129,1110,1
201899,31DEC18,01APR18,31MAR19,262,Paediatric Rheumatology,1025,859,65,960,809,1009,9,4571,3211,360,678,2533,1
201899,31DEC18,01APR18,31MAR19,263,Paediatric Diabetic Medicine,76,9,72,4,4,62,52,11263,8822,838,266,8556,1
201899,31DEC18,01APR18,31MAR19,264,Paediatric Cystic Fibrosis,158,98,106,52,33,135,38,1583,1216,52,32,1184,1
201899,31DEC18,01APR18,31MAR19,280,Paediatric Interventional Radiology,234,225,149,85,82,53,0,175,156,5,69,87,1
201899,31DEC18,01APR18,31MAR19,290,Community Paediatrics,32,19,12,20,19,32,12,28692,21009,2441,5451,15558,1
201899,31DEC18,01APR18,31MAR19,291,Paediatric Neuro-disability,36,27,11,25,20,35,2,6138,4303,517,962,3341,1
201899,31DEC18,01APR18,31MAR19,300,General Medicine,311280,83392,294237,17043,15055,223250,203305,113032,96308,5649,42939,53350,1
201899,31DEC18,01APR18,31MAR19,301,Gastroenterology,118049,100086,25302,92747,88850,98029,3362,201223,141707,16653,51432,90275,1
201899,31DEC18,01APR18,31MAR19,302,Endocrinology,9742,3855,7687,2055,1955,4253,2067,69343,46870,5720,11922,34948,1
201899,31DEC18,01APR18,31MAR19,303,Clinical Haematology,51454,46521,8707,42747,41271,49037,3110,173126,137146,9996,17439,119698,1
201899,31DEC18,01APR18,31MAR19,304,Clinical Physiology,1,1,0,1,1,1,0,50830,39987,2898,22013,17974,1
201899,31DEC18,01APR18,31MAR19,305,Clinical Pharmacology,339,100,321,18,15,115,89,1016,678,72,126,552,1
201899,31DEC18,01APR18,31MAR19,306,Hepatology,3256,2123,2071,1185,1111,1887,305,33716,22606,4009,4833,17773,1
201899,31DEC18,01APR18,31MAR19,307,Diabetic Medicine,6656,1813,6243,413,359,2646,2179,108669,80793,11189,12578,68215,1
201899,31DEC18,01APR18,31MAR19,308,Bone & Marrow Transplantation,534,460,255,279,266,473,42,2907,2456,104,89,2367,1
201899,31DEC18,01APR18,31MAR19,309,Haemophilia,114,103,27,87,85,106,15,3105,2133,395,291,1842,1
201899,31DEC18,01APR18,31MAR19,310,Audiological Medicine,1,1,1,0,0,1,0,36838,28795,1894,12386,16409,1
201899,31DEC18,01APR18,31MAR19,311,Clinical Genetics,6,4,2,4,2,5,1,8180,6091,565,4247,1844,1
201899,31DEC18,01APR18,31MAR19,313,Clinical Immunology & Allergy,853,674,14,839,669,848,7,4728,2811,370,1130,1681,1
201899,31DEC18,01APR18,31MAR19,314,Rehabilitation,5146,2875,5055,91,81,2502,502,28207,20904,1944,4670,16234,1
201899,31DEC18,01APR18,31MAR19,315,Palliative Medicine,924,129,911,13,13,456,260,11238,10043,305,2013,8030,1
201899,31DEC18,01APR18,31MAR19,316,Clinical Immunology,1000,982,19,981,974,998,16,3136,2031,301,533,1498,1
201899,31DEC18,01APR18,31MAR19,317,Allergy,721,527,6,715,524,721,2,8638,5800,733,2430,3370,1
201899,31DEC18,01APR18,31MAR19,318,Intermediate Care,1489,472,1489,0,0,745,140,75474,73911,1095,10950,62961,1
201899,31DEC18,01APR18,31MAR19,319,Respite Care,364,2,364,0,0,364,49,7,7,0,0,7,1
201899,31DEC18,01APR18,31MAR19,320,Cardiology,53765,35118,39756,14009,13128,30916,11413,338312,256952,21693,113992,142960,1
201899,31DEC18,01APR18,31MAR19,321,Paediatric Cardiology,1044,851,640,404,364,837,119,18926,14450,1221,3904,10546,1
201899,31DEC18,01APR18,31MAR19,322,Clinical Microbiology,16,11,4,12,11,15,2,111,96,4,41,55,1
201899,31DEC18,01APR18,31MAR19,323,Spinal Injuries,297,240,255,42,42,218,23,1769,1282,91,91,1191,1
201899,31DEC18,01APR18,31MAR19,324,Anticoagulant Service,5,5,2,3,3,5,2,84599,74181,5742,4028,70153,1
201899,31DEC18,01APR18,31MAR19,325,Sport & Exercise Medicine,580,163,576,4,3,498,492,1316,781,87,361,420,1
201899,31DEC18,01APR18,31MAR19,327,Cardiac Rehabilitation,3,2,3,0,0,3,3,11398,8626,734,1226,7400,1
201899,31DEC18,01APR18,31MAR19,328,Stroke Medicine,9758,5190,9744,14,12,4436,4195,7214,5144,660,2400,2744,1
201899,31DEC18,01APR18,31MAR19,329,Transient Ischaemic Attack,241,130,231,10,8,163,150,8605,7327,396,5849,1478,1
201899,31DEC18,01APR18,31MAR19,330,Dermatology,11053,10347,389,10664,10117,10942,98,343744,254392,21059,78056,175952,1
201899,31DEC18,01APR18,31MAR19,331,Congenital Heart Disease Service,106,90,75,31,30,92,19,4287,3082,301,624,2458,1
201899,31DEC18,01APR18,31MAR19,340,Respiratory Medicine (Thoracic Medicine),50549,17260,43767,6782,5577,19855,11470,187853,133343,15279,43519,89824,1
201899,31DEC18,01APR18,31MAR19,341,Respiratory Physiology,972,923,762,210,208,923,18,39402,29140,3541,9570,19570,1
201899,31DEC18,01APR18,31MAR19,342,Programmed Pulmonary Rehabilitation,,,,,,,,3785,3090,296,387,2703,1
201899,31DEC18,01APR18,31MAR19,343,Adult Cystic Fibrosis,719,356,448,271,107,603,146,2490,1797,180,24,1773,1
201899,31DEC18,01APR18,31MAR19,344,Complex Specialised Rehabilitation Service,41,39,41,0,0,22,1,537,412,40,92,320,1
201899,31DEC18,01APR18,31MAR19,345,Specialist Rehabilitation Service,16,15,16,0,0,4,0,40,31,5,10,21,1
201899,31DEC18,01APR18,31MAR19,346,Local Specialist Rehabilitation Service,20,17,20,0,0,6,1,135,128,7,17,111,1
201899,31DEC18,01APR18,31MAR19,350,Infectious Diseases,2822,1133,2380,442,390,1106,601,15329,11669,2021,2530,9139,1
201899,31DEC18,01APR18,31MAR19,352,Tropical Medicine,82,48,51,31,31,40,9,764,690,63,388,302,1
201899,31DEC18,01APR18,31MAR19,360,Genitourinary Medicine,73,36,55,18,10,28,6,5396,4210,679,926,3284,1
201899,31DEC18,01APR18,31MAR19,361,Nephrology,14170,8766,10787,3383,3165,7897,3459,99247,76413,6196,8023,68099,1
201899,31DEC18,01APR18,31MAR19,370,Medical Oncology,31124,27513,5794,25330,24198,30128,3100,145676,121479,4635,11050,110429,1
201899,31DEC18,01APR18,31MAR19,371,Nuclear Medicine,28,28,14,14,14,28,0,2318,2004,73,640,1364,1
201899,31DEC18,01APR18,31MAR19,400,Neurology,10933,9029,4177,6756,6457,9195,1587,152945,103175,12205,36185,66704,1
201899,31DEC18,01APR18,31MAR19,401,Clinical Neuro-physiology,132,123,30,102,101,126,0,20349,16311,1365,15141,1170,1
201899,31DEC18,01APR18,31MAR19,410,Rheumatology,12184,10769,1491,10693,10141,11631,717,210606,148943,14268,28880,120062,1
201899,31DEC18,01APR18,31MAR19,420,Paediatrics,82028,10875,78127,3901,2857,77371,66344,171272,125965,14501,62235,63601,1
201899,31DEC18,01APR18,31MAR19,421,Paediatric Neurology,900,662,358,542,452,786,119,8879,6167,683,1731,4436,1
201899,31DEC18,01APR18,31MAR19,422,Neonatology,14967,5207,14952,15,15,11500,912,6579,5328,523,1895,3433,1
201899,31DEC18,01APR18,31MAR19,424,Well Babies,34335,1315,34333,2,2,33813,269,7055,5419,377,1588,3824,1
201899,31DEC18,01APR18,31MAR19,430,Geriatric Medicine,74676,19718,73943,733,589,25340,23226,42335,30234,3056,13379,16855,1
201899,31DEC18,01APR18,31MAR19,450,Dental Medicine Specialties,217,208,2,215,206,217,0,9204,6450,780,2289,4161,1
201899,31DEC18,01APR18,31MAR19,460,Medical Ophthalmology,437,433,3,434,431,437,1,9312,7197,700,1126,6071,1
201899,31DEC18,01APR18,31MAR19,499,"Non-UK Provider; specialty function not known, treatment mainly medical",6,0,6,0,0,6,4,301,294,7,212,82,1
201899,31DEC18,01APR18,31MAR19,501,Obstetrics,81674,46316,81217,457,420,78217,1348,331715,277501,21219,70875,204622,1
201899,31DEC18,01APR18,31MAR19,502,Gynaecology,41582,29438,23711,17871,16650,40192,14565,321034,242687,19415,116279,126363,1
201899,31DEC18,01APR18,31MAR19,503,Gynaecological Oncology,1699,1541,1195,504,468,1620,98,21740,16792,1084,6809,9983,1
201899,31DEC18,01APR18,31MAR19,560,Midwife episode,18946,8545,18928,18,3,18555,614,230675,194279,13972,45826,148453,1
201899,31DEC18,01APR18,31MAR19,650,Physiotherapy,41,37,3,38,37,39,1,453173,354053,36182,95514,258518,1
201899,31DEC18,01APR18,31MAR19,651,Occupational Therapy,,,,,,,,45346,38037,3235,10970,27053,1
201899,31DEC18,01APR18,31MAR19,652,Speech and Language Therapy,,,,,,,,15412,13231,616,2962,10266,1
201899,31DEC18,01APR18,31MAR19,653,Podiatry,165,157,34,131,126,165,3,75706,61356,4869,8748,52607,1
201899,31DEC18,01APR18,31MAR19,654,Dietetics,5,3,3,2,2,4,1,50191,39167,4006,12047,27120,1
201899,31DEC18,01APR18,31MAR19,655,Orthoptics,3,2,2,1,1,3,2,47515,33033,5227,7313,25720,1
201899,31DEC18,01APR18,31MAR19,656,Clinical Psychology,2,0,2,0,0,0,0,12126,9664,905,2086,7578,1
201899,31DEC18,01APR18,31MAR19,657,Prosthetics,,,,,,,,1248,994,66,123,871,1
201899,31DEC18,01APR18,31MAR19,658,Orthotics,2,1,1,1,1,2,1,24972,20206,1609,6954,13252,1
201899,31DEC18,01APR18,31MAR19,662,Optometry,,,,,,,,8771,6255,761,1697,4558,1
201899,31DEC18,01APR18,31MAR19,663,Podiatric Surgery,264,254,0,264,254,264,0,3286,2328,192,402,1926,1
201899,31DEC18,01APR18,31MAR19,700,Learning Disability (previously MH),792,0,792,0,0,763,36,26190,19912,2087,3135,16777,1
201899,31DEC18,01APR18,31MAR19,710,Adult Mental Illness,7237,31,7235,2,0,5232,3831,157410,117382,19238,16578,100802,1
201899,31DEC18,01APR18,31MAR19,711,Child & Adolescent Psychiatry,259,6,258,1,1,237,90,28748,21645,3151,2925,18720,1
201899,31DEC18,01APR18,31MAR19,712,Forensic Psychiatry,178,0,178,0,0,76,21,1339,1062,105,124,938,1
201899,31DEC18,01APR18,31MAR19,713,Psychotherapy,30,10,25,5,5,23,15,2789,1864,240,301,1563,1
201899,31DEC18,01APR18,31MAR19,715,Old Age Psychiatry,1295,20,1293,2,0,926,522,38517,29609,1958,4507,25102,1
201899,31DEC18,01APR18,31MAR19,720,Eating Disorders,16,1,16,0,0,14,3,1217,1046,42,110,936,1
201899,31DEC18,01APR18,31MAR19,721,Addiction Services,53,0,53,0,0,53,0,314,130,110,32,98,1
201899,31DEC18,01APR18,31MAR19,722,Liaison Psychiatry,2,0,2,0,0,2,0,1219,1051,74,333,718,1
201899,31DEC18,01APR18,31MAR19,723,Psychiatric Intensive Care,36,0,36,0,0,14,6,,,,,,
201899,31DEC18,01APR18,31MAR19,724,Perinatal Psychiatry,19,0,19,0,0,16,8,566,353,130,61,292,1
201899,31DEC18,01APR18,31MAR19,725,Mental Health Recovery and Rehabilitation Service,4,0,4,0,0,3,0,542,375,68,34,341,1
201899,31DEC18,01APR18,31MAR19,727,Dementia Assessment Service,,,,,,,,215,195,20,54,141,1
201899,31DEC18,01APR18,31MAR19,800,Clinical Oncology (previously Radiotherapy),29831,25874,5522,24309,23108,28394,2502,217328,189733,4761,20324,169409,1
201899,31DEC18,01APR18,31MAR19,811,Interventional Radiology,5169,4798,1290,3879,3698,4264,56,7118,6449,239,4303,2146,1
201899,31DEC18,01APR18,31MAR19,812,Diagnostic Imaging,1007,951,112,895,852,908,3,360968,341020,3849,192407,148613,1
201899,31DEC18,01APR18,31MAR19,822,Chemical Pathology,184,151,37,147,146,164,16,6394,4195,591,1315,2880,1
201899,31DEC18,01APR18,31MAR19,834,Medical Virology,1,0,1,0,0,0,0,1573,1020,311,123,897,1
201899,31DEC18,01APR18,31MAR19,840,Audiology,1,0,1,0,0,0,0,117973,104001,5499,40388,63613,1
201899,31DEC18,01APR18,31MAR19,920,Diabetic Education Service,,,,,,,,640,385,100,111,274,1
201899,30NOV18,01APR18,31MAR19,&,Not Known,712,81,697,15,15,642,418,8210,4723,434,1090,3591,1
201899,30NOV18,01APR18,31MAR19,100,General Surgery,119262,82529,74121,45141,42564,107209,52155,245343,191453,13782,76375,115076,1
201899,30NOV18,01APR18,31MAR19,101,Urology,61174,49942,27977,33197,30439,56407,10646,344960,258274,20474,82053,176221,1
201899,30NOV18,01APR18,31MAR19,102,Transplantation Surgery,1304,909,1065,239,221,936,358,9811,7830,598,693,7137,1
201899,30NOV18,01APR18,31MAR19,103,Breast Surgery,6818,6546,2678,4140,4031,6705,134,156750,128164,7300,61321,66843,1
201899,30NOV18,01APR18,31MAR19,104,Colorectal Surgery,26204,22584,8479,17725,17079,24240,3226,101754,77371,6484,36069,41302,1
201899,30NOV18,01APR18,31MAR19,105,Hepatobiliary & Pancreatic Surgery,3032,2001,2644,388,334,2156,745,8686,6612,516,2187,4425,1
201899,30NOV18,01APR18,31MAR19,106,Upper Gastrointestinal Surgery,8976,7457,3917,5059,4834,7972,1492,23108,17236,1665,7102,10134,1
201899,30NOV18,01APR18,31MAR19,107,Vascular Surgery,9177,7553,5589,3588,3302,7856,1953,64181,47806,4352,21291,26515,1
201899,30NOV18,01APR18,31MAR19,108,Spinal Surgery Service,4452,3914,2407,2045,1959,4100,438,35907,27008,1756,8915,18093,1
201899,30NOV18,01APR18,31MAR19,110,Trauma & Orthopaedics,99299,85931,59109,40190,38072,91598,22092,834878,664874,49223,229976,434898,1
201899,30NOV18,01APR18,31MAR19,120,"Ear, Nose & Throat (ENT)",26430,21448,12859,13571,12702,25564,6701,356682,261623,24614,110871,150752,1
201899,30NOV18,01APR18,31MAR19,130,Ophthalmology,65795,62559,3065,62730,59901,65005,1275,899388,702665,55329,176619,526046,1
201899,30NOV18,01APR18,31MAR19,140,Oral Surgery,16883,15717,2041,14842,14073,16650,953,118564,88003,9621,40769,47234,1
201899,30NOV18,01APR18,31MAR19,141,Restorative Dentistry,810,761,21,789,745,810,2,54795,41617,3365,8091,33526,1
201899,30NOV18,01APR18,31MAR19,142,Paediatric Dentistry,2339,2121,48,2291,2074,2337,4,16969,12369,1636,3639,8730,1
201899,30NOV18,01APR18,31MAR19,143,Orthodontics,50,44,4,46,44,48,1,91592,71805,5862,6909,64896,1
201899,30NOV18,01APR18,31MAR19,144,Maxillo Facial Surgery,9785,8810,2973,6812,6439,9575,1393,66541,47499,5542,18737,28762,1
201899,30NOV18,01APR18,31MAR19,150,Neurosurgery,8041,6744,6598,1443,1328,6767,1800,43581,32109,2704,12014,20095,1
201899,30NOV18,01APR18,31MAR19,160,Plastic Surgery,21500,19336,6688,14812,14064,21037,3793,120484,94760,8049,28170,66526,1
201899,30NOV18,01APR18,31MAR19,161,Burns Care,488,308,398,90,89,462,288,5776,5002,353,1202,3800,1
201899,30NOV18,01APR18,31MAR19,170,Cardiothoracic Surgery,1095,905,1071,24,22,814,116,5348,4193,224,1575,2618,1
201899,30NOV18,01APR18,31MAR19,171,Paediatric Surgery,4957,3790,2752,2205,2020,4601,1491,19450,14266,1572,6809,7457,1
201899,30NOV18,01APR18,31MAR19,172,Cardiac Surgery,3015,2423,2995,20,17,2280,288,7900,6598,281,2052,4546,1
201899,30NOV18,01APR18,31MAR19,173,Thoracic Surgery,2304,1995,2213,91,81,2083,251,6572,5270,337,1601,3669,1
201899,30NOV18,01APR18,31MAR19,174,Cardiothoracic Transplantation,272,229,213,59,52,261,71,2308,1957,55,106,1851,1
201899,30NOV18,01APR18,31MAR19,180,Accident & Emergency (A&E),68285,14474,68100,185,169,66479,66223,19134,16550,1560,13488,3062,1
201899,30NOV18,01APR18,31MAR19,190,Anaesthetics,1095,838,456,639,580,816,161,61876,51449,2416,18398,33051,1
201899,30NOV18,01APR18,31MAR19,191,Pain Management,17358,16699,437,16921,16303,17212,60,107648,75459,8674,22105,53354,1
201899,30NOV18,01APR18,31MAR19,192,Critical Care Medicine,3967,2131,3962,5,4,1190,1060,818,493,106,281,212,1
201899,30NOV18,01APR18,31MAR19,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",197,0,197,0,0,144,71,102,0,32,0,0,1
201899,30NOV18,01APR18,31MAR19,211,Paediatric Urology,2127,1885,600,1527,1395,2097,113,10432,7485,842,2697,4788,1
201899,30NOV18,01APR18,31MAR19,212,Paediatric Transplantation Surgery,3,2,3,0,0,3,1,10,6,1,0,6,1
201899,30NOV18,01APR18,31MAR19,213,Paediatric Gastrointestinal Surgery,5,4,3,2,2,5,0,5,2,1,1,1,1
201899,30NOV18,01APR18,31MAR19,214,Paediatric Trauma and Orthopaedics,2152,1843,1307,845,760,2061,553,41015,30679,3241,12454,18225,1
201899,30NOV18,01APR18,31MAR19,215,Paediatric Ear Nose and Throat,3147,2697,1285,1862,1698,3076,315,24889,17667,2172,7417,10250,1
201899,30NOV18,01APR18,31MAR19,216,Paediatric Ophthalmology,638,578,114,524,485,631,25,59244,42784,6828,11526,31258,1
201899,30NOV18,01APR18,31MAR19,217,Paediatric Maxillo-facial Surgery,497,439,185,312,286,487,129,3356,2301,319,783,1518,1
201899,30NOV18,01APR18,31MAR19,218,Paediatric Neurosurgery,732,549,541,191,158,580,136,2994,2333,211,625,1708,1
201899,30NOV18,01APR18,31MAR19,219,Paediatric Plastic Surgery,1721,1548,847,874,807,1693,548,10872,8891,745,2985,5906,1
201899,30NOV18,01APR18,31MAR19,220,Paediatric Burns Care,280,243,267,13,12,275,220,2692,2370,174,666,1704,1
201899,30NOV18,01APR18,31MAR19,221,Paediatric Cardiac Surgery,409,342,396,13,9,242,11,196,182,3,87,95,1
201899,30NOV18,01APR18,31MAR19,222,Paediatric Thoracic Surgery,25,22,20,5,4,21,1,115,89,6,16,73,1
201899,30NOV18,01APR18,31MAR19,223,Paediatric Epilepsy,93,53,45,48,28,88,14,4409,3300,416,664,2636,1
201899,30NOV18,01APR18,31MAR19,241,Paediatric Pain Management,2,2,0,2,2,2,0,409,309,18,77,232,1
201899,30NOV18,01APR18,31MAR19,242,Paediatric Intensive Care,862,656,860,2,2,385,207,96,93,3,11,82,1
201899,30NOV18,01APR18,31MAR19,251,Paediatric Gastroenterology,2542,2252,577,1965,1855,2454,147,13894,9477,1099,2407,7070,1
201899,30NOV18,01APR18,31MAR19,252,Paediatric Endocrinology,944,818,167,777,718,915,17,10653,8077,839,1589,6488,1
201899,30NOV18,01APR18,31MAR19,253,Paediatric Clinical Haematology,2378,2009,581,1797,1709,2297,334,8350,6732,567,846,5886,1
201899,30NOV18,01APR18,31MAR19,254,Paediatric Audiological Medicine,23,22,0,23,22,23,0,7818,5784,790,2223,3561,1
201899,30NOV18,01APR18,31MAR19,255,Paediatric Clinical Immunology and Allergy,1225,601,94,1131,571,1201,12,11088,7547,861,3008,4539,1
201899,30NOV18,01APR18,31MAR19,256,Paediatric Infectious Diseases,165,59,90,75,38,106,19,1201,921,122,285,636,1
201899,30NOV18,01APR18,31MAR19,257,Paediatric Dermatology,308,193,33,275,181,294,13,18811,12947,1827,4559,8376,1
201899,30NOV18,01APR18,31MAR19,258,Paediatric Respiratory Medicine,2106,1314,1663,443,380,1816,579,15434,11316,1360,2886,8430,1
201899,30NOV18,01APR18,31MAR19,259,Paediatric Nephrology,962,749,308,654,566,919,107,6636,5402,413,785,4617,1
201899,30NOV18,01APR18,31MAR19,260,Paediatric Medical Oncology,3289,2685,1037,2252,2083,3176,440,7114,5967,283,394,5573,1
201899,30NOV18,01APR18,31MAR19,261,Paediatric Metabolic Disease,261,190,112,149,132,249,31,1915,1600,108,160,1440,1
